oui	companyName
1C:C0:E1:3	"Hangzhou Softel Optic Co, Ltd"
CC:82:EB	Kyocera Corp
00:1C:CC	BlackBerry Rts
00:50:C2:B1:F	Atlas Copco Ias GmbH
CC:1B:E0:8	Mdt Tech GmbH
84:FC:AC	"Apple, Inc"
74:C1:7D	Infinix mobility Ltd
70:B3:D5:A0:2	GreenFlux
00:50:C2:20:8	"nNovia, Inc"
00:50:C2:93:D	Lighting Science Group
90:0D:CB	"Arris Group, Inc"
14:1F:BA:B	"Newings Communication Co, Ltd"
08:B3:AF	"vivo Mobile Communication Co, Ltd"
70:B3:D5:CF:7	Gentec Electro-Optics
10:78:D2	"Elitegroup Computer Systems Co, Ltd"
00:50:C2:CE:2	Sicon srl
00:50:C2:DB:5	Dsp Design Ltd
78:B3:CE	Elo touch solutions
4C:50:77	"Huawei Device Co, Ltd"
70:B3:D5:4F:D	Enless Wireless
00:10:EC	"Rpcg, Llc"
00:40:5F	Afe Computers Ltd
A0:B6:62	"Acutvista Innovation Co, Ltd"
0C:27:24	"Cisco Systems, Inc"
04:A3:16	Texas Instruments
4C:66:41	Samsung Electro-Mechanics(Thailand)
18:FD:CB:1	"Sothis Cic Tec (Shanghai) Co, Ltd"
00:1D:C5	"Beijing Jiaxun Feihong Electricial Co, Ltd"
14:4C:1A	Max Communication GmbH
CC:4E:24	Brocade Communications Systems Llc
74:19:F8:2	Symtop Instrument Co
18:3A:2D	"Samsung Electronics Co, Ltd"
70:B3:D5:AB:D	wtec GmbH
70:B3:D5:B2:3	Supervision Test et Pilotage
00:90:E3	Avex Electronics Inc
00:02:36	Init GmbH
00:0B:27	Scion Corp
00:1A:7C	Hirschmann Multimedia B.V.
D4:E3:2C	S. Siedle & Sohne
68:B6:FC	Hitron Tech Inc
00:0B:7B	Test-Um Inc
00:0C:61	AC Tech Corp Dba Advanced Digital
E8:BE:81	Sagemcom Broadband Sas
4C:6D:58	Juniper Networks
18:4C:08	Rockwell Automation
70:B3:D5:A3:D	Smart IN Ovation GmbH
00:05:EE	Vanderbilt International (Swe) AB
00:09:47	"Aztek, Inc"
00:15:80	U-Way Corp
00:23:0E	Gorba AG
70:62:B8	D-Link International
D0:49:8B	Zoom Server
70:9E:29	Sony Interactive Entertainment Inc
4C:65:A8:2	Orica Europe Pty Ltd & Co KG
9C:25:BE	"Wildlife Acoustics, Inc"
70:B3:D5:1C:E	Clear Flow by Antiference
70:B3:D5:35:7	Movimento Group AB
BC:E7:96	Wireless Cctv Ltd
00:E0:39	Paradyne Corp
00:0F:9C	Panduit Corp
00:27:08	Nordiag Asa
2C:DD:0C	Discovergy GmbH
24:C0:B3	Rsf
E4:95:6E:C	"Shenzhen Arronna Telecom Co, Ltd"
50:5D:AC	"Huawei Tech Co, Ltd"
B4:DD:D0	Continental Automotive Hungary Kft
70:B3:D5:C3:D	Cistech Solutions
EC:63:ED	Hyundai Autoever Corp
00:0A:44	Avery Dennison Deutschland GmbH
00:0F:93	Landis+Gyr Ltd
00:12:B9	Fusion Digital Tech
00:50:C2:D6:7	Kling & Freitag GmbH
88:6B:76	"China Hopeful Group Hopeful Electric Co, Ltd"
88:20:12	Lmi Tech
00:50:C2:40:D	Afonics Fibreoptics Ltd
00:25:77	D-Box Tech
D4:4B:5E	"Taiyo Yuden Co, Ltd"
F8:8A:3C:8	"Cadmus Electronic Co, Ltd"
48:95:07	"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
00:04:99	Chino Corp
00:15:5F	GreenPeak Tech
00:50:C2:94:3	"QuanZhou Tdx Electronics Co, Ltd"
00:50:C2:EF:4	RO.VE.R. Laboratories S.p.A
18:10:4E	Cedint-Upm
C0:83:59:9	"Shenzhen Pay Device Tech Co, Ltd"
00:20:A3	"Harmonic, Inc"
00:0F:78	Datacap Systems Inc
00:1F:CF	Msi Tech GmbH
50:55:27	LG Electronics (Mobile Communications)
00:50:98	"Globaloop, Ltd"
00:0C:38	TelcoBridges Inc
00:50:C2:F6:5	"Telebyte, Inc"
7C:B7:7B	Paradigm Electronics Inc
90:A2:10	United Telecoms Ltd
70:B3:D5:3C:8	Abc Electric Co
04:11:19	Ieee Registration Authority
00:E0:57	"Han Microtelecom. Co, Ltd"
00:50:C2:0F:0	"Vhb Tech, Inc"
34:F9:68	"Atek Products, Llc"
BC:81:1F	Ingate Systems
50:4A:6E	Netgear
88:97:46	"Sichuan AI-Link Tech Co, Ltd"
54:37:BB	Taicang T&W Electronics
00:D0:7D	Cosine Communications
00:50:C2:0D:F	"Innovation Institute, Inc"
30:52:5A	"Nst Co, Ltd"
88:44:F6	Nokia Corp
70:B3:D5:94:E	"BP Lubricants Usa, Inc"
00:60:E3	Arbin Instruments
00:60:ED	Ricardo Test Automation Ltd
00:02:1F	Aculab Plc
00:24:32	"Neostar Tech Co, Ltd"
40:D8:55:03:B	Telcomkorea
BC:42:8C	"Alpsalpine Co,.Ltd"
60:D0:2C	Ruckus Wireless
70:B3:D5:A0:F	"Osaki Datatech Co, Ltd"
00:80:72	Microplex Systems Ltd
00:E0:3F	Jaton Corp
00:50:65	Tdk-Lambda Corp
00:D0:39	"Utilicom, Inc"
14:41:E2	"Monaco Enterprises, Inc"
70:B3:D5:A2:7	Hdl da Amazônia Industria Eletrônica Ltda
58:BF:25	Espressif Inc
98:06:37:5	GS Global Security Inc
A4:3B:0E	"Huawei Device Co, Ltd"
00:50:C2:54:B	Innopsys
C8:7E:75	"Samsung Electronics Co, Ltd"
00:50:C2:AD:E	Neoptix Inc
70:B0:35	"Shenzhen Zowee Tech Co, Ltd"
44:32:C8	Technicolor CH Usa Inc
DC:71:37	zte Corp
B8:47:7A	"Dasan Electron Co, Ltd"
98:27:82:4	Dspread Tech (Beijing) Inc
3C:2C:30	Dell Inc
00:1C:92	Tervela
70:B3:D5:BB:E	Sunrise Systems Electronics Co Inc
1C:E8:5D	"Cisco Systems, Inc"
D4:AD:71	"Cisco Systems, Inc"
00:80:D1	Kimtron Corp
00:22:86	Astron
00:1B:C5:00:F	Simavita Pty Ltd
D0:2D:B3	"Huawei Tech Co, Ltd"
68:15:90	Sagemcom Broadband Sas
40:D8:55:0D:B	Top Connect OU
A8:B0:88	eero Inc
00:50:C2:A9:3	Spx Dehydration & Filtration
D0:D9:4F:0	"Perfant Tech Co, Ltd"
00:C0:C4	Computer Operational
00:0C:17	Aja Video Systems Inc
00:50:C2:24:3	Rgb Spectrum
00:0E:8B	"Astarte Tech Co, Ltd"
00:12:21	B.Braun Melsungen AG
00:14:98	Viking Design Tech
00:20:BA	Center For High Performance
00:50:C2:62:C	"AirMatrix, Inc"
00:22:E9	ProVision Communications
00:50:C2:DF:E	Xitek Design Ltd
9C:8D:1A	Integ process group Inc
98:10:94	"Shenzhen Vsun Communication Tech Co, Ltd"
00:23:87	"ThinkFlood, Inc"
00:50:C2:DF:B	Bettini Srl
00:55:DA:A	Speechlab
0C:5C:B5:C	"Hunan Newman Car NetworKing Tech Co, Ltd"
00:04:47	"Acrowave Systems Co, Ltd"
00:50:C2:21:5	VoiceCom AG
00:23:48	Sagemcom Broadband Sas
00:23:EA	"Cisco Systems, Inc"
C8:D7:19	"Cisco-Linksys, Llc"
08:25:25	Xiaomi Communications Co Ltd
00:80:03	Hytec Electronics Ltd
00:03:56	Wincor Nixdorf International GmbH
34:AF:2C	"Nintendo Co, Ltd"
84:C2:E4	"Jiangsu Qinheng Co, Ltd"
68:79:ED	Sharp Corp
00:24:B7	"GridPoint, Inc"
B4:37:D1:3	"Dimton Co, Ltd"
80:4A:14	"Apple, Inc"
D8:07:B6	"TP-Link Tech Co, Ltd"
00:90:42	"Eccs, Inc"
00:11:D2	Perception Digital Ltd
00:1B:C5:02:4	Annecy Electronique Sas
70:B3:D5:A5:0	Lecip Corp
70:B3:D5:5C:D	Mvt Video Tech R + H Maedler GbR
F0:2A:2B:0	Merlin Security Inc
00:E0:0A	"Diba, Inc"
00:50:C2:56:4	Last Mile Gear
68:83:1A	Pandora Mobility Corp
08:C6:B3	Qtech Llc
88:A3:03	"Samsung Electronics Co, Ltd"
8C:1F:64:25:E	"R2Sonic, Llc"
B4:B8:59	Texa Spa
24:4B:81	"Samsung Electronics Co, Ltd"
34:0A:22	Top-Access Electronics Co Ltd
10:78:5B	"Actiontec Electronics, Inc"
1C:88:79:1	Andra Sp. z o.o.
70:B3:D5:63:0	Lge
00:50:C2:2E:5	Transtech Dsp
EC:46:70	Meinberg Funkuhren GmbH & Co KG
A0:EC:80	zte Corp
F8:1D:78:C	"Shenzhuoyue Tech, Ltd"
94:C4:E9	PowerLayer Microsystems HongKong Ltd
04:9B:9C	"Eadingcore Intelligent Tech Co, Ltd"
4C:76:25	Dell Inc
70:B3:D5:45:7	Vivaldi Clima Srl
3C:8F:06	"Shenzhen Libtor Tech Co, Ltd"
00:09:F6	Shenzhen Eastern Digital Tech Ltd
4C:91:7A:5	mtekvision
00:D0:09	"Hsing Tech Enterprise Co, Ltd"
00:50:C2:62:5	Ebneuro Spa
00:50:C2:CC:C	Smartech-Tech
28:AF:0A	Sirius XM Radio Inc
28:36:38:B	"ShangHai Canall Information Tech Co, Ltd"
CC:4F:5C:8	Feelmore Labs
00:40:55	Metronix GmbH
00:0A:3B	"Gct Semiconductor, Inc"
00:50:C2:80:3	dB Broadcast Ltd
00:22:23	"TimeKeeping Systems, Inc"
00:50:C2:D3:2	Realtime Systems Ltd
E0:E8:BB	"Unicom Vsens Telecommunications Co, Ltd"
2C:2B:F9	LG innotek
10:DC:B6:0	Private
00:40:FB	Cascade Communications
00:12:13	Metrohm AG
D0:6F:4A	Topwell International Holdings Ltd
B8:13:E9	Trace Live Network
70:B3:D5:16:6	Serial Image Inc
70:B3:D5:23:A	"Mesa Labs, Inc"
00:3D:E1	"Huawei Device Co, Ltd"
D0:14:11:1	Private
00:D0:58	"Cisco Systems, Inc"
00:1B:EC	"Netio Tech Co, Ltd"
00:1C:0B	SmartAnt Telecom
00:50:C2:A1:4	Elbit Systems of America - Tallahassee Operations
AC:8A:CD	"Roger D.Wensker, G.Wensker sp.j."
A4:DA:22:E	Quuppa Oy
00:00:13	Camex
60:D7:E3:2	Novo innovations Ltd
70:B3:D5:3F:7	Advansid
00:90:FF	Tellus Tech Inc
00:0E:3D	Televic N.V.
00:1C:2D	FlexRadio Systems
B8:EC:A3	Zyxel Communications Corp
00:01:EA	Cirilium Corp
80:C7:55	Panasonic Appliances Co
70:B3:D5:0F:1	"Beijing One City Science & Tech Co, Ltd"
70:B3:D5:D2:E	Coheros Oy
B0:B3:53:A	Ledger
70:B3:D5:DE:E	Crde
58:9E:C6	Gigaset Communications GmbH
1C:57:3E	Altice Labs S.A.
00:25:01	"Jsc ""Supertel"""
70:B3:D5:8A:C	"​Asung Techno Co, Ltd"
28:99:C7	Lindsay Broadband Inc
00:03:92	"Hyundai Teletek Co, Ltd"
00:50:C2:B3:A	Nikon Systems Inc
84:01:A7	"Greyware Automation Products, Inc"
64:95:6C	LG Electronics
F4:90:CB:0	"Epitel, Inc"
00:1F:81	Accel Semiconductor Corp
00:50:C2:F1:B	Saia Burgess Controls AG
74:73:36	Microdigtal Inc
BC:15:AC	Vodafone Italia S.p.A.
00:90:33	Innovaphone AG
00:DD:0B	Ungermann-Bass Inc
00:E0:4F	"Cisco Systems, Inc"
00:0F:53	Solarflare Communications Inc
00:50:C2:54:A	Iptc Tech Comm. AB
74:83:C2	Ubiquiti Networks Inc
18:0D:2C	intelbras
70:B3:D5:9B:9	Aethera Tech
00:02:4F	Ipm Datacom S.R.L.
00:1A:7E	LN Srithai Comm Ltd
88:ED:1C	"Cudo Communication Co, Ltd"
E8:D0:FA	Mks Instruments Deutschland GmbH
A4:A1:E4	"Innotube, Inc"
54:19:C8	"vivo Mobile Communication Co, Ltd"
00:03:E8	Wavesight Ltd
00:06:D0	Elgar Electronics Corp
00:07:54	"Xyterra Computing, Inc"
00:0C:23	"Beijing Lanchuan Tech Co, Ltd"
00:1E:CD	Kyland Tech Co Ltd
D0:57:94	Sagemcom Broadband Sas
00:22:DD	Protecta Electronics Ltd
7C:1C:68	"Samsung Electronics Co, Ltd"
14:C1:4E	"Google, Inc"
70:B3:D5:30:8	"Dsd Microtechnology, Inc"
58:E8:76:D	"Xiamen Cacamle Tech Co, Ltd"
00:0A:03	"Endesa Servicios, S.L."
00:0A:3E	Eads Telecom
00:1E:9F	"Visioneering Systems, Inc"
00:23:23	Zylin AS
00:23:CA	"Behind The Set, Llc"
00:50:C2:92:4	Link Electric & Safety Control Co
48:DC:2D	"Huawei Tech Co, Ltd"
00:22:42	Alacron Inc
40:D8:55:0E:4	Arago Systems
38:FD:FE:5	CaptiveAire Systems Inc
00:90:3A	Nihon Media Tool Inc
00:50:C2:BD:9	"Ams Controls, Inc"
F0:3D:29	Actility
00:C1:B1	"Cisco Systems, Inc"
70:B3:D5:DD:2	"Insitu, Inc"
00:24:4B	Perceptron Inc
A4:56:1B	Mcot Corp
70:B3:D5:0C:E	Innominds Software Inc
70:B3:D5:56:8	Small Data Garden Oy
00:40:F4	"Cameo Communications, Inc"
00:50:C2:1D:9	Edc
00:1B:C5:04:A	Certis Tech International Pte Ltd
70:B3:D5:B3:8	GoTrustID Inc
24:71:52	Dell Inc
D4:AF:F7	Arista Networks
00:50:C2:8D:E	"Coherix, Inc"
00:1B:C5:02:A	"Analytical Instrument Systems, Inc"
28:CC:01	"Samsung Electronics Co, Ltd"
70:B3:D5:8F:A	Dea System Spa
8C:59:DC	"Asr Microelectronics (Shanghai) Co, Ltd"
B4:79:47	Nutanix
70:B3:D5:21:4	signalparser
34:79:16	"Huawei Tech Co, Ltd"
00:60:E8	"Hitachi Computer Products (America), Inc"
00:07:AE	"Britestream Networks, Inc"
00:09:F5	"Emerson Network Power Co, Ltd"
00:50:C2:1E:E	Perto Periféricos de Automação S.A.
00:22:83	Juniper Networks
E0:7C:62	"Whistle Labs, Inc"
00:03:23	"Cornet Tech, Inc"
00:50:C2:2B:E	Lipowsky Industrie-Elektronik GmbH
C8:93:83	"Embedded Automation, Inc"
DC:30:9C	Heyrex Ltd
94:EA:32	"Apple, Inc"
44:A9:2C:5	"Shenzhen Lianfaxun Electronic Tech Co, Ltd"
38:20:56	"Cisco Systems, Inc"
70:B3:D5:AB:E	Mart Network Solutions Ltd
00:02:94	"Tokyo Sokushin Co, Ltd"
00:08:B0	Huber+Suhner BKtel GmbH
00:50:C2:52:5	VASTech
84:25:DB	"Samsung Electronics Co, Ltd"
74:86:7A	Dell Inc
0C:EF:AF:5	Premium SA
70:B3:D5:72:6	Atgs
70:B3:D5:7D:8	Nuand Llc
00:E0:BF	Torrent Networking Tech Corp
00:40:BF	Channel Systems Intern'L Inc
00:D0:8D	"Phoenix Group, Inc"
00:1A:C4	2Wire Inc
00:1E:F9	Pascom Kommunikations systeme GmbH
38:B8:EB:8	CeeNex Inc
00:1C:67	"Pumpkin Networks, Inc"
7C:FA:DF	"Apple, Inc"
7C:BA:CC:4	Sun Asia Trade Co
E4:67:1E	"Shen Zhen Nuo Xin Cheng Tech Co, Ltd"
14:77:40	"Huawei Device Co, Ltd"
00:C0:1B	"Socket Communications, Inc"
00:0B:21	G-Star Communications Inc
00:12:79	Hewlett Packard
00:15:AE	kyung il
64:66:B3	"TP-Link Tech Co, Ltd"
78:A3:E4	"Apple, Inc"
04:88:E2	Beats Electronics Llc
00:1F:A2	"Datron World Communications, Inc"
00:24:53	Initra d.o.o.
00:25:CF	Nokia Danmark A/S
E0:C2:86	"Aisai Communication Tech Co, Ltd"
84:D9:C8	"Unipattern Co,"
CC:A3:74	Guangdong Guanglian Electronic Tech CoLtd
18:41:FE	Digital 14
70:B3:D5:A6:1	Omsk Manufacturing Association named after A.S. Popov
00:D0:C7	"Pathway, Inc"
00:1A:9B	Adec & Parter AG
70:B3:D5:20:0	"NextEV Co, Ltd"
8C:19:B5	Arcadyan Corp
00:50:C2:8B:4	Sandar Telecast AS
B8:3A:7B	Worldplay (Canada) Inc
70:B3:D5:EE:3	"Lithe Tech, Llc"
00:50:C2:25:4	Thales Communications Ltd
00:50:C2:7B:5	Dit-Mco International
40:D8:55:11:3	Testbook Ltd
D0:76:50:9	Greenwave Scientific
70:B3:D5:AC:D	Crde
70:B3:D5:01:B	Audi AG
00:10:90	"Cimetrics, Inc"
00:07:3D	"Nanjing Postel Telecommunications Co, Ltd"
0C:B4:A4	Xintai Automobile Intelligent Network Tech
D4:76:A0	Fortinet Inc
00:20:70	"Hynet, Ltd"
00:05:F6	Young Chang Co Ltd
00:50:C2:22:7	Intelligent Photonics Control
00:0E:91	Navico Auckland Ltd
28:E7:CF	"Apple, Inc"
C0:F4:E6	"Huawei Tech Co, Ltd"
CC:0D:E7	B Meters S.R.L.
20:FA:BB	Cambridge Executive Ltd
58:46:E1	Baxter International Inc
20:31:EB	Hdsn
BC:66:41:9	"Shenzhen General Measure Tech Co, Ltd"
04:69:F8	"Apple, Inc"
70:B3:D5:C4:F	AE Van de Vliet Bvba
00:C0:B2	Norand Corp
34:A3:95	"Apple, Inc"
40:ED:98:8	"Guangzhou Auric Intelligent Tech Co, Ltd"
7C:46:85	"Motorola (Wuhan) Mobility Tech Communication Co, Ltd"
70:B3:D5:78:A	Hills Health Solutions
58:48:49:0	Beijing Zhongyuanyishang Tech Co Ltd
4C:BC:42	"Shenzhen Hangsheng Electronics Co, Ltd"
70:B3:D5:6F:3	iungo
84:62:A6	"EuroCB (Phils.), Inc"
70:B3:D5:9B:D	Signal Processing Devices Sweden AB
00:02:D7	Empeg Ltd
00:B0:4A	"Cisco Systems, Inc"
00:12:2F	Sanei Electric Inc
5C:6A:7D	Kentkart Ege Elektronik San. VE Tic. Ltd Sti.
C0:C5:20	Ruckus Wireless
4C:06:8A	Basler Electric Co
B4:F7:A1	LG Electronics (Mobile Communications)
10:5B:AD	Mega Well Ltd
60:53:75	"Huawei Tech Co, Ltd"
00:50:91	"Netaccess, Inc"
00:13:ED	Psia
00:1F:86	digEcor
70:B3:D5:49:E	"Captemp, Lda"
CC:C2:61:C	Nortek Security & Control
CC:DB:04	DataRemote Inc
00:01:A4	Microlink Corp
40:D8:55:05:0	Atg UV Tech
C0:1A:DA	"Apple, Inc"
70:DE:F9	Fai Wah International (Hong Kong) Ltd
3C:FB:5C	"Fiberhome Telecommunication Tech Co, Ltd"
00:19:65	"YuHua TelTech (ShangHai) Co, Ltd"
4C:91:57	"Fujian Landi Commercial Equipment Co, Ltd"
04:D1:6E:E	Evolute Systems Private Ltd
0C:5C:B5:3	iH&S Tech Ltd
C8:7B:23	Bose Corp
00:08:EA	"Motion Control Engineering, Inc"
00:50:C2:4E:6	"Photonic Bridges, Inc"
7C:70:BC:B	Tohan　Engineering　Corp
00:09:9F	Videx Inc
00:13:C6	"OpenGear, Inc"
00:22:1C	Private
D0:8A:55	Skullcandy
60:F6:77	Intel Corp
00:50:C2:1D:A	Gfi Chrono Time
70:B3:D5:CF:8	Idneo Tech S.A.U.
BC:C1:68	DinBox Sverige AB
EC:2C:49	University of Tokyo
24:97:ED	Techvision Intelligent Tech Ltd
00:07:63	"Sunniwell Cyber Tech Co, Ltd"
3C:6A:2C:4	"XI'AN Yep Telecom Tech Co, Ltd"
1C:3B:F3	"TP-Link Tech Co, Ltd"
6C:BA:B8	Sagemcom Broadband Sas
B8:A3:E0	"BenRui Tech Co, Ltd"
00:50:C2:F1:D	Grossenbacher Systeme AG
00:E0:A1	Hima Paul Hildebrandt GmbH Co KG
00:D0:F2	Monterey Networks
00:0C:04	Tecnova
00:50:C2:22:C	Intrinsity
00:50:C2:6F:A	Dcns
20:41:5A	Smarteh d.o.o.
00:1B:C5:0B:6	Veilux Inc
80:7B:85:4	"Quantel Usa, Inc"
A4:58:0F:8	Air Liquide Medical Systems
70:B3:D5:21:F	Chronomedia
4C:40:88	"Sanshin Electronics Co, Ltd"
E4:FD:A1	"Huawei Tech Co, Ltd"
00:0A:F7	Broadcom
00:50:C2:76:2	Assembly Contracts Ltd
00:26:02	Smart Temps Llc
2C:28:2D	"Bbk Educational Electronics Corp, Ltd"
40:D8:55:05:4	Vitec
70:B3:D5:6E:7	Aml
00:20:34	Rotec Industrieautomation GmbH
00:01:F8	Texio Tech Corp
00:1F:9B	Posbro
F8:0B:BE	"Arris Group, Inc"
00:50:C2:27:A	Maestro Pty Ltd
44:AD:D9	"Cisco Systems, Inc"
78:FF:CA	Tecno Mobile Ltd
FC:D2:B6:1	Link (Far-East) Corp
00:50:C2:10:6	Matsuoka
00:1D:AD	"Sinotech Engineering Consultants, Inc Geotechnical Enginee"
00:25:D9	DataFab Systems Inc
A0:BB:3E	Ieee Registration Authority
70:C7:F2	"Huawei Tech Co, Ltd"
70:B3:D5:39:3	Monnit Corp
00:50:C2:08:3	ard sa
00:13:94	"Infohand Co, Ltd"
DC:1D:9F	U & B Tech
70:B3:D5:83:7	"HiDes, Inc"
DC:37:57	Integrated Device Tech (Malaysia) Sdn. Bhd.
B4:6C:47	Panasonic Appliances Co
D0:76:50:F	Private
F8:9A:78	"Huawei Tech Co, Ltd"
00:00:FC	Meiko
00:50:C2:1D:1	Benchmark Electronics
00:14:C7	Nortel Networks
00:50:C2:A8:D	Frontier Electronic Systems Corp
2C:D2:E7	Nokia Corp
24:B8:8C	"Crenus Co, Ltd"
00:06:16	"Tel Net Co, Ltd"
00:18:1B	"TaiJin Metal Co, Ltd"
40:D8:55:13:E	hanatech
40:D8:55:16:C	Private
00:20:39	Scinets
00:04:2E	"Netous Tech, Ltd"
00:15:63	"Cisco Systems, Inc"
00:25:E3	Hanshinit Inc
C4:FC:E4	DishTV NZ Ltd
64:54:22	Equinox Payments
70:B3:D5:9F:7	Foerster-Technik GmbH
64:6D:4E	"Huawei Tech Co, Ltd"
00:60:E7	Randata
00:12:46	T.O.M Tech Inc.
00:19:CD	Chengdu ethercom information Tech Ltd
78:AB:60	Abb Australia
18:C0:4D	"Giga-Byte Tech Co, Ltd"
7C:AB:60	"Apple, Inc"
00:11:08	Orbital Data Corp
00:50:C2:47:B	"Pitney Bowes, Inc"
00:19:25	Intelicis Corp
F8:02:78:D	Dueton Systems s.r.o.
50:A4:D0	Ieee Registration Authority
00:04:8A	Temia Vertriebs GmbH
70:B3:D5:E7:C	Aplex Tech Inc
BC:92:6B	"Apple, Inc"
A0:BB:3E:5	ManTech International Corp
00:40:37	"Sea-Ilan, Inc"
00:0D:D8	Bbn
00:50:C2:9D:5	Netpower Labs AB
00:50:C2:D0:8	Reimesch Kommunikationssysteme GmbH
00:50:C2:E2:7	Control Systems Srl
CC:18:7B	"Manzanita Systems, Inc"
24:EC:D6	"Csg Science & Tech Co, LtdHefei"
68:9E:6A	"Huawei Device Co, Ltd"
4C:93:A6:8	Sercomm Corp
A4:F9:E4	"AirVine Scientific, Inc"
00:00:98	Crosscomm Corp
00:1F:4D	Segnetics Llc
70:B3:D5:8E:0	Soudax Equipements
7C:47:7C:1	Photosynth Inc
70:4F:57	"TP-Link Tech Co, Ltd"
38:07:D4	Zeppelin Systems GmbH
44:A9:2C:9	"China Electronics Corp Greatwall Shengfeifan information system Co, Ltd Hu'nan computer R.&D. Center"
00:64:AF	Dish Tech Corp
10:41:21	Tellescom Industria E Comercio EM Telecomunicacao
00:60:EC	Hermary Opto Electronics Inc
00:50:C2:7F:7	MangoDSP
00:1E:B8	"Aloys, Inc"
DC:E1:AD	"Shenzhen Wintop Photoelectric Tech Co, Ltd"
50:A7:2B	"Huawei Tech Co, Ltd"
7C:04:D0	"Apple, Inc"
9C:69:B4:C	"Guangdong Hanwei intergration Co, Ltd"
00:80:3A	"Varityper, Inc"
08:00:5C	Four Phase Systems
00:50:C2:46:F	Neuroware
00:17:60	"Naito Densei Machida Mfg.Co, Ltd"
00:50:C2:8F:2	Schneider Electric GmbH
C4:D6:55	"Tercel Tech Co, Ltd"
00:0C:45	Animation Tech Inc
00:22:13	Pci Corp
00:50:C2:C7:2	Quail
94:FD:1D	WhereWhen Corp
60:61:34	Genesis Technical Systems Corp
3C:57:4F	"China Mobile Group Device Co, Ltd"
98:44:B6	Infranor Sas
00:E0:3A	"Cabletron Systems, Inc"
00:E0:9F	Pixel Vision
00:50:C2:5E:5	Stresstech OY
00:50:C2:B6:E	Private
B4:5D:50	"Aruba, a Hewlett Packard Enterprise Co"
70:B3:D5:55:E	Brs Sistemas Eletrônicos
70:B3:D5:F3:E	Xerox Corp
BC:03:A7	Mfp Michelin
20:CE:2A:E	Funkwerk Systems GmbH
84:00:D2	Sony Corp
5C:E7:A0	Nokia
00:E0:FF	"Security Dynamics Tech, Inc"
00:0B:D2	Remopro Tech Inc
00:0C:85	"Cisco Systems, Inc"
00:22:FD	Nokia Danmark A/S
00:50:C2:AC:1	"Daishin-Denshi Co, Ltd"
00:50:C2:D4:0	demmel products
50:CE:E3	Gigafirm.CoLtd
3C:4D:BE	"Apple, Inc"
00:40:30	GK Computer
00:09:3A	Molex Cms
1C:6B:CA	"Mitsunami Co, Ltd"
84:B2:61	"Cisco Systems, Inc"
08:40:F3	"Tenda Tech Co, LtdDongguan branch"
70:B3:D5:20:F	Tieline Research Pty Ltd
00:0E:23	"Incipient, Inc"
00:50:C2:DA:D	Keith & Koep GmbH
C8:E7:D8	"Mercury Communication Tech Co, Ltd"
DA:A1:19	"Google, Inc"
30:8E:7A	"Shenzhen iComm Semiconductor Co, Ltd"
78:D4:F1:8	"Xiamen Cheerzing Iot Tech Co, Ltd"
00:05:97	Eagle Traffic Control Systems
00:50:C2:6A:C	Thales UK
BC:6A:29	Texas Instruments
DC:F7:55	Sitronik
70:B3:D5:70:A	"Pullnet Tech, SA DE CV Ssc1012302s73"
6C:16:32	"Huawei Tech Co, Ltd"
00:13:44	Fargo Electronics Inc
00:50:C2:66:4	Westel Wireless Systems
BC:66:DE	"Shadow Creator Information Tech Co, Ltd"
C4:40:F6	"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
AC:80:D6	Hexatronic AB
3C:D4:D6	"WirelessWERX, Inc"
00:50:CE	LG International Corp
00:04:60	"Knilink Tech, Inc"
00:06:42	Genetel Systems Inc
00:50:C2:01:2	Floware System Solutions Ltd
00:50:C2:65:9	"Dorsett Tech, Inc"
00:1C:FD	"Universal Electronics, Inc"
34:04:9E:B	"Eginity, Inc"
48:F8:DB	"Huawei Tech Co, Ltd"
00:50:4B	Barconet N.V.
00:05:18	Jupiters Tech
EC:1D:7F	zte Corp
70:B3:D5:8A:9	WoKa-Elektronik GmbH
E8:DB:84	Espressif Inc
00:19:57	Saafnet Canada Inc
CC:0C:DA	Miljovakt AS
44:87:23	Hoya Service Corp
7C:55:A7	Kastle Systems
64:D7:C0	"Huawei Device Co, Ltd"
00:06:76	Novra Tech Inc
00:50:C2:08:C	IP Unity
00:1D:43	"Shenzhen G-link Digital Tech Co, Ltd"
00:22:8C	Photon Europe GmbH
00:50:C2:CA:B	Sae IT-systems GmbH & Co KG
E8:71:8D	Elsys Equipamentos Eletronicos Ltda
98:06:37:8	"Shenzhen Y&D Electronics Information Co, Ltd"
00:0D:28	"Cisco Systems, Inc"
00:1F:54	Lorex Tech Inc
00:1F:AD	"Brown Innovations, Inc"
00:1B:C5:06:F	Llc Emzior
58:10:8C	intelbras
70:B3:D5:B7:8	Hoermann GmbH
00:0B:B9	Imsys AB
00:21:D6	Lxi Consortium
90:38:09	Ericsson AB
08:A1:89	"Hangzhou Hikvision Digital Tech Co, Ltd"
DC:54:3D	Itel Mobile Ltd
00:50:C2:48:F	"Dengyosha Co, Ltd"
00:15:0E	"Openbrain Tech Co, Ltd"
00:50:C2:E9:E	"American Microsystems, Ltd"
B4:7F:5E	Foresight Manufacture (S) Pte Ltd
70:B3:D5:A1:D	Fluid Components International
